"Plot_ID","Cover_Type","Species","Subplot_Zone","Centimeters_Diagonal_Cover"
9,"HERB","Galium circaezans","TOP",1
9,"HERB","Galium pilosum","BOTTOM",1
9,"HERB","Galium pilosum","MIDDLE",21
9,"HERB","Galium pilosum","TOP",13
9,"HERB","Geranium maculatum","BOTTOM",1
9,"HERB","Helianthus divaricatus","BOTTOM",43
9,"HERB","Helianthus divaricatus","MIDDLE",72
9,"HERB","Helianthus divaricatus","TOP",83
9,"HERB","Hepatica americana","MIDDLE",1
9,"HERB","Hepatica americana","TOP",4
9,"HERB","Hieracium venosum","BOTTOM",1
9,"HERB","Hieracium venosum","MIDDLE",24
9,"HERB","Hieracium venosum","TOP",1
9,"HERB","Lespedeza intermedia","TOP",1
9,"HERB","Lespedeza virginica","BOTTOM",2
9,"HERB","Lespedeza virginica","MIDDLE",27
9,"HERB","Lespedeza virginica","TOP",11
9,"HERB","Lysimachia quadrifolia","BOTTOM",4
9,"HERB","Lysimachia quadrifolia","MIDDLE",4
9,"HERB","Lysimachia quadrifolia","TOP",1
9,"HERB","Monarda fistulosa","BOTTOM",4
9,"HERB","Monarda fistulosa","MIDDLE",9
9,"HERB","Monarda fistulosa","TOP",8
9,"HERB","Oenothera biennis","MIDDLE",1
9,"HERB","Oenothera biennis","TOP",1
9,"HERB","Panicum dichotomum","MIDDLE",1
9,"HERB","Panicum latifolium","BOTTOM",1
9,"HERB","Panicum latifolium","MIDDLE",2
9,"HERB","Phlox pilosa","BOTTOM",1
9,"HERB","Phlox pilosa","MIDDLE",6
9,"HERB","Phlox pilosa","TOP",21
9,"HERB","Poa compressa","BOTTOM",15
9,"HERB","Poa compressa","MIDDLE",30
9,"HERB","Poa compressa","TOP",104
9,"HERB","Poa pratensis","BOTTOM",17
9,"HERB","Poa pratensis","MIDDLE",42
9,"HERB","Poa pratensis","TOP",27
9,"HERB","Polygonatum biflorum","BOTTOM",2
9,"HERB","Polygonatum biflorum","MIDDLE",4
9,"HERB","Polygonatum biflorum","TOP",6
9,"HERB","Potentilla simplex","BOTTOM",1
9,"HERB","Potentilla simplex","MIDDLE",1
9,"HERB","Pteridium aquilinum","BOTTOM",1
9,"HERB","Pteridium aquilinum","MIDDLE",146
9,"HERB","Pteridium aquilinum","TOP",9
9,"HERB","Rubus flagellaris","BOTTOM",4
9,"HERB","Rubus flagellaris","MIDDLE",6
9,"HERB","Rubus flagellaris","TOP",3
9,"HERB","Rubus occidentalis","BOTTOM",15
9,"HERB","Rubus occidentalis","MIDDLE",1
9,"HERB","Rubus occidentalis","TOP",1
9,"HERB","Rudberckia hirta","MIDDLE",1
9,"HERB","Senecio pauperculus","MIDDLE",1
9,"HERB","Senecio pauperculus","TOP",5
9,"HERB","Smilacina racemosa","BOTTOM",5
9,"HERB","Smilacina racemosa","MIDDLE",1
9,"HERB","Smilacina racemosa","TOP",2
9,"HERB","Solidago juncea","BOTTOM",4
9,"HERB","Solidago juncea","MIDDLE",1
9,"HERB","Solidago juncea","TOP",1
9,"HERB","Solidago nemoralis","BOTTOM",1
9,"HERB","Solidago nemoralis","MIDDLE",1
9,"HERB","Solidago nemoralis","TOP",2
9,"HERB","Taenidia integerrima","BOTTOM",6
9,"HERB","Taenidia integerrima","MIDDLE",10
9,"HERB","Taenidia integerrima","TOP",13
9,"HERB","Vicia carolina","BOTTOM",7
9,"HERB","Vicia carolina","MIDDLE",4
9,"HERB","Vicia carolina","TOP",7
9,"HERB","Viola sororia","BOTTOM",9
9,"WOODY","Acer rubrum","BOTTOM",16
9,"WOODY","Acer rubrum","MIDDLE",38
9,"WOODY","Acer rubrum","TOP",1
9,"WOODY","Amelanchier arborea","BOTTOM",1
9,"WOODY","Amelanchier arborea","MIDDLE",19
9,"WOODY","Amelanchier arborea","TOP",2
9,"WOODY","Amelanchier laevis","BOTTOM",1
9,"WOODY","Amelanchier laevis","MIDDLE",1
9,"WOODY","Amelanchier laevis","TOP",1
9,"WOODY","Carya spp.","BOTTOM",6
9,"WOODY","Carya spp.","MIDDLE",1
9,"WOODY","Carya spp.","TOP",9
9,"WOODY","Celastrus scandens","BOTTOM",1
9,"WOODY","Celastrus scandens","MIDDLE",1
9,"WOODY","Celastrus scandens","TOP",1
9,"WOODY","Cornus racemosa","BOTTOM",9
9,"WOODY","Cornus racemosa","MIDDLE",1
9,"WOODY","Cornus racemosa","TOP",1
9,"WOODY","Crataegus sp.","BOTTOM",1
9,"WOODY","Crataegus sp.","MIDDLE",1
9,"WOODY","Crataegus sp.","TOP",1
9,"WOODY","Juniperus communis","BOTTOM",1
9,"WOODY","Juniperus communis","MIDDLE",1
9,"WOODY","Juniperus communis","TOP",1
9,"WOODY","Parthenocissus quinquefolia","MIDDLE",1
9,"WOODY","Populus grandidentata","BOTTOM",1
9,"WOODY","Populus grandidentata","MIDDLE",1
9,"WOODY","Populus grandidentata","TOP",1
9,"WOODY","Prunus serotina","BOTTOM",545
9,"WOODY","Prunus serotina","MIDDLE",125
9,"WOODY","Prunus serotina","TOP",141
9,"WOODY","Prunus virginiana","BOTTOM",1
9,"WOODY","Prunus virginiana","MIDDLE",1
9,"WOODY","Prunus virginiana","TOP",1
9,"WOODY","Quercus alba","BOTTOM",65
9,"WOODY","Quercus alba","MIDDLE",8
9,"WOODY","Quercus alba","TOP",7
9,"WOODY","Quercus rubra","MIDDLE",1
9,"WOODY","Quercus velutina","BOTTOM",62
9,"WOODY","Quercus velutina","MIDDLE",30
9,"WOODY","Quercus velutina","TOP",17
9,"WOODY","Ribes cynosbati","BOTTOM",12
9,"WOODY","Ribes cynosbati","MIDDLE",7
9,"WOODY","Ribes cynosbati","TOP",1
9,"WOODY","Rosa carolina","BOTTOM",1
9,"WOODY","Rosa carolina","MIDDLE",10
9,"WOODY","Rosa carolina","TOP",7
9,"WOODY","Sassafras albidum","BOTTOM",1
9,"WOODY","Sassafras albidum","MIDDLE",1
9,"WOODY","Sassafras albidum","TOP",1
9,"WOODY","Vaccinium corymbosum","BOTTOM",1
9,"WOODY","Vaccinium corymbosum","MIDDLE",1
9,"WOODY","Vitis sp.","BOTTOM",1
9,"WOODY","Vitis sp.","MIDDLE",2
9,"WOODY","Vitis sp.","TOP",15
10,"HERB","Adiantum pedatum","BOTTOM",65
10,"HERB","Adiantum pedatum","MIDDLE",32
10,"HERB","Adiantum pedatum","TOP",1
10,"HERB","Amphicarpa bracteata","BOTTOM",15
10,"HERB","Amphicarpa bracteata","MIDDLE",1
10,"HERB","Amphicarpa bracteata","TOP",31
10,"HERB","Anemonella thalictroides","BOTTOM",1
10,"HERB","Anemonella thalictroides","MIDDLE",1
10,"HERB","Anemonella thalictroides","TOP",11
10,"HERB","Antennaria fallax","MIDDLE",1
10,"HERB","Antennaria fallax","TOP",4
10,"HERB","Asclepias exaltata","BOTTOM",1
10,"HERB","Asclepias exaltata","MIDDLE",2
10,"HERB","Asclepias exaltata","TOP",1
10,"HERB","Aster macrophyllus","BOTTOM",1
10,"HERB","Aster macrophyllus","MIDDLE",10
10,"HERB","Aster macrophyllus","TOP",36
10,"HERB","Aster sagittifolius","BOTTOM",1
10,"HERB","Aster sagittifolius","MIDDLE",7
10,"HERB","Aster sagittifolius","TOP",3
10,"HERB","Carex pensylvanica","BOTTOM",12
10,"HERB","Carex pensylvanica","MIDDLE",67
10,"HERB","Carex pensylvanica","TOP",182
10,"HERB","Cystopteris fragilis","BOTTOM",1
10,"HERB","Desmodium nudiflorum","BOTTOM",8
10,"HERB","Desmodium nudiflorum","MIDDLE",10
10,"HERB","Desmodium nudiflorum","TOP",18
10,"HERB","Erigeron pulchellus","TOP",1
10,"HERB","Festuca obtusa","BOTTOM",1
10,"HERB","Festuca obtusa","MIDDLE",16
10,"HERB","Festuca obtusa","TOP",1
10,"HERB","Galium boreale","BOTTOM",1
10,"HERB","Galium boreale","MIDDLE",1
10,"HERB","Galium boreale","TOP",34
10,"HERB","Galium circaezans","BOTTOM",5
10,"HERB","Galium circaezans","MIDDLE",1
10,"HERB","Galium circaezans","TOP",1
10,"HERB","Galium triflorum","MIDDLE",1
10,"HERB","Geranium maculatum","BOTTOM",4
10,"HERB","Geranium maculatum","MIDDLE",19
10,"HERB","Geranium maculatum","TOP",25
10,"HERB","Helianthus divaricatus","BOTTOM",1
10,"HERB","Helianthus divaricatus","MIDDLE",1
10,"HERB","Helianthus divaricatus","TOP",1
10,"HERB","Hepatica americana","BOTTOM",54
10,"HERB","Hepatica americana","MIDDLE",95
10,"HERB","Hepatica americana","TOP",135
10,"HERB","Heuchera richardsonii","BOTTOM",1
10,"HERB","Heuchera richardsonii","MIDDLE",1
10,"HERB","Heuchera richardsonii","TOP",2
10,"HERB","Hieracium venosum","MIDDLE",1
10,"HERB","Hieracium venosum","TOP",1
10,"HERB","Lathyrus ochroleucus","TOP",1
10,"HERB","Lysimachia quadrifolia","MIDDLE",1
10,"HERB","Lysimachia quadrifolia","TOP",1
10,"HERB","Monarda fistulosa","MIDDLE",1
10,"HERB","Monarda fistulosa","TOP",18
10,"HERB","Panicum latifolium","BOTTOM",1
10,"HERB","Panicum latifolium","MIDDLE",4
10,"HERB","Panicum latifolium","TOP",13
10,"HERB","Parietaria pensylvanica","MIDDLE",1
10,"HERB","Pedicularis canadensis","TOP",3
10,"HERB","Phryma leptostachya","BOTTOM",20
10,"HERB","Phryma leptostachya","MIDDLE",2
10,"HERB","Phryma leptostachya","TOP",1
10,"HERB","Poa compressa","MIDDLE",4
10,"HERB","Poa compressa","TOP",15
10,"HERB","Poa pratensis","MIDDLE",1
10,"HERB","Poa pratensis","TOP",1
10,"HERB","Polygonatum biflorum","BOTTOM",1
10,"HERB","Polygonatum biflorum","MIDDLE",1
10,"HERB","Polygonatum biflorum","TOP",5
10,"HERB","Potentilla simplex","TOP",4
10,"HERB","Prenanthes alba","BOTTOM",1
10,"HERB","Prenanthes alba","MIDDLE",1
10,"HERB","Prenanthes alba","TOP",6
10,"HERB","Prunella vulgaris","BOTTOM",1
10,"HERB","Prunella vulgaris","MIDDLE",10
10,"HERB","Prunella vulgaris","TOP",1
10,"HERB","Pteridium aquilinum","TOP",1
10,"HERB","Rubus flagellaris","MIDDLE",1
10,"HERB","Rubus flagellaris","TOP",1
10,"HERB","Rubus occidentalis","BOTTOM",1
10,"HERB","Rubus occidentalis","MIDDLE",1
10,"HERB","Rubus occidentalis","TOP",1
10,"HERB","Rudberckia hirta","BOTTOM",1
10,"HERB","Rudberckia hirta","MIDDLE",1
10,"HERB","Rudberckia hirta","TOP",1
10,"HERB","Sanicula sp.","BOTTOM",1
10,"HERB","Sanicula sp.","MIDDLE",1
10,"HERB","Sanicula sp.","TOP",1
10,"HERB","Smilacina racemosa","BOTTOM",1
10,"HERB","Smilacina racemosa","MIDDLE",12
10,"HERB","Smilacina racemosa","TOP",19
10,"HERB","Solidago juncea","MIDDLE",1
10,"HERB","Taenidia integerrima","MIDDLE",5
10,"HERB","Taenidia integerrima","TOP",6
10,"HERB","Thalictrum dioicum","BOTTOM",43
10,"HERB","Thalictrum dioicum","MIDDLE",154
10,"HERB","Thalictrum dioicum","TOP",105
10,"HERB","Uvularia grandiflora","BOTTOM",24
10,"HERB","Uvularia grandiflora","MIDDLE",17
10,"HERB","Uvularia grandiflora","TOP",45
10,"HERB","Veronicastrum virginianum","BOTTOM",1
10,"HERB","Veronicastrum virginianum","MIDDLE",1
10,"HERB","Viola sororia","BOTTOM",7
10,"HERB","Viola sororia","MIDDLE",4
10,"HERB","Viola sororia","TOP",1
10,"WOODY","Acer rubrum","BOTTOM",3
10,"WOODY","Acer rubrum","MIDDLE",20
10,"WOODY","Acer rubrum","TOP",35
10,"WOODY","Amelanchier arborea","MIDDLE",1
10,"WOODY","Amelanchier arborea","TOP",5
10,"WOODY","Amelanchier laevis","BOTTOM",10
10,"WOODY","Amelanchier laevis","MIDDLE",3
10,"WOODY","Amelanchier laevis","TOP",1
10,"WOODY","Amelanchier sanguinea","TOP",3
10,"WOODY","Carya spp.","MIDDLE",9
10,"WOODY","Carya spp.","TOP",20
10,"WOODY","Celastrus scandens","TOP",1
10,"WOODY","Cornus racemosa","BOTTOM",1
10,"WOODY","Cornus racemosa","TOP",1
10,"WOODY","Crataegus sp.","MIDDLE",1
10,"WOODY","Crataegus sp.","TOP",1
10,"WOODY","Gaylussacia baccata","MIDDLE",2
10,"WOODY","Gaylussacia baccata","TOP",76
10,"WOODY","Hamamelis virginiana","BOTTOM",106
10,"WOODY","Hamamelis virginiana","MIDDLE",55
10,"WOODY","Hamamelis virginiana","TOP",124
10,"WOODY","Juniperus communis","MIDDLE",1
10,"WOODY","Juniperus communis","TOP",1
10,"WOODY","Prunus serotina","BOTTOM",26
10,"WOODY","Prunus serotina","MIDDLE",68
10,"WOODY","Prunus serotina","TOP",235
10,"WOODY","Prunus virginiana","BOTTOM",30
10,"WOODY","Prunus virginiana","TOP",4
10,"WOODY","Quercus alba","BOTTOM",1
10,"WOODY","Quercus alba","MIDDLE",1
10,"WOODY","Quercus alba","TOP",17
10,"WOODY","Quercus rubra","BOTTOM",1
10,"WOODY","Quercus rubra","MIDDLE",2
10,"WOODY","Quercus rubra","TOP",1
10,"WOODY","Quercus velutina","BOTTOM",1
10,"WOODY","Quercus velutina","MIDDLE",4
10,"WOODY","Quercus velutina","TOP",9
10,"WOODY","Ribes cynosbati","BOTTOM",1
10,"WOODY","Ribes cynosbati","MIDDLE",17
10,"WOODY","Ribes cynosbati","TOP",1
10,"WOODY","Rosa carolina","MIDDLE",1
10,"WOODY","Rosa carolina","TOP",1
10,"WOODY","Sassafras albidum","BOTTOM",1
10,"WOODY","Sassafras albidum","MIDDLE",1
10,"WOODY","Sassafras albidum","TOP",1
10,"WOODY","Tilia americana","BOTTOM",1
10,"WOODY","Tilia americana","MIDDLE",1
10,"WOODY","Tilia americana","TOP",2
10,"WOODY","Vaccinium corymbosum","TOP",12
10,"WOODY","Vitis sp.","BOTTOM",1
10,"WOODY","Vitis sp.","MIDDLE",1
10,"WOODY","Vitis sp.","TOP",1
11,"HERB","Agropyron trachycaulum","BOTTOM",1
11,"HERB","Agropyron trachycaulum","MIDDLE",1
11,"HERB","Agropyron trachycaulum","TOP",1
11,"HERB","Amph. Bract. V com.","BOTTOM",5
11,"HERB","Amphicarpa bracteata","BOTTOM",2
11,"HERB","Amphicarpa bracteata","MIDDLE",1
11,"HERB","Amphicarpa bracteata","TOP",3
11,"HERB","Anemonella thalictroides","BOTTOM",18
11,"HERB","Anemonella thalictroides","MIDDLE",19
11,"HERB","Anemonella thalictroides","TOP",15
11,"HERB","Antennaria fallax","BOTTOM",1
11,"HERB","Antennaria fallax","MIDDLE",1
11,"HERB","Antennaria fallax","TOP",1
11,"HERB","Apocynum androsaemifolium","MIDDLE",1
11,"HERB","Asclepias syriaca","BOTTOM",1
11,"HERB","Asclepias syriaca","MIDDLE",8
11,"HERB","Asclepias syriaca","TOP",1
11,"HERB","Aster macrophyllus","BOTTOM",271
11,"HERB","Aster macrophyllus","MIDDLE",171
11,"HERB","Aster macrophyllus","TOP",43
11,"HERB","Aster sagittifolius","BOTTOM",1
11,"HERB","Aster sagittifolius","MIDDLE",1
11,"HERB","Aster sagittifolius","TOP",1
11,"HERB","Carex pensylvanica","BOTTOM",524
11,"HERB","Carex pensylvanica","MIDDLE",475
11,"HERB","Carex pensylvanica","TOP",211
11,"HERB","Desmodium nudiflorum","BOTTOM",1
11,"HERB","Desmodium nudiflorum","MIDDLE",1
11,"HERB","Erigeron pulchellus","MIDDLE",1
11,"HERB","Erigeron pulchellus","TOP",1
11,"HERB","Festuca obtusa","BOTTOM",1
11,"HERB","Festuca obtusa","MIDDLE",1
11,"HERB","Festuca obtusa","TOP",1
11,"HERB","Galium boreale","BOTTOM",301
11,"HERB","Galium boreale","MIDDLE",151
11,"HERB","Galium boreale","TOP",45
11,"HERB","Galium circaezans","BOTTOM",36
11,"HERB","Galium circaezans","MIDDLE",8
11,"HERB","Galium circaezans","TOP",1
11,"HERB","Geranium maculatum","BOTTOM",19
11,"HERB","Geranium maculatum","MIDDLE",15
11,"HERB","Geranium maculatum","TOP",10
11,"HERB","Helianthus divaricatus","BOTTOM",1
11,"HERB","Helianthus divaricatus","MIDDLE",1
11,"HERB","Helianthus divaricatus","TOP",7
11,"HERB","Hepatica americana","BOTTOM",97
11,"HERB","Hepatica americana","MIDDLE",91
11,"HERB","Hepatica americana","TOP",70
11,"HERB","Heuchera richardsonii","BOTTOM",5
11,"HERB","Heuchera richardsonii","MIDDLE",5
11,"HERB","Heuchera richardsonii","TOP",1
11,"HERB","Hieracium venosum","TOP",1
11,"HERB","Lathyrus ochroleucus","BOTTOM",8
11,"HERB","Lathyrus ochroleucus","MIDDLE",1
11,"HERB","Lathyrus ochroleucus","TOP",1
11,"HERB","Monarda fistulosa","MIDDLE",5
11,"HERB","Monarda fistulosa","TOP",1
11,"HERB","Panicum latifolium","BOTTOM",1
11,"HERB","Parietaria pensylvanica","BOTTOM",2
11,"HERB","Parietaria pensylvanica","MIDDLE",1
11,"HERB","Parietaria pensylvanica","TOP",1
11,"HERB","Poa compressa","BOTTOM",2
11,"HERB","Poa compressa","MIDDLE",9
11,"HERB","Poa compressa","TOP",8
11,"HERB","Poa pratensis","MIDDLE",3
11,"HERB","Poa pratensis","TOP",12
11,"HERB","Polygonatum biflorum","BOTTOM",9
11,"HERB","Polygonatum biflorum","MIDDLE",7
11,"HERB","Polygonatum biflorum","TOP",2
11,"HERB","Pteridium aquilinum","BOTTOM",1
11,"HERB","Pteridium aquilinum","TOP",1
11,"HERB","Rubus flagellaris","MIDDLE",1
11,"HERB","Rubus flagellaris","TOP",3
11,"HERB","Rubus occidentalis","BOTTOM",1
11,"HERB","Rubus occidentalis","MIDDLE",8
11,"HERB","Rubus occidentalis","TOP",29
11,"HERB","Sanicula sp.","BOTTOM",1
11,"HERB","Sanicula sp.","MIDDLE",10
11,"HERB","Sanicula sp.","TOP",1
11,"HERB","Smilacina racemosa","BOTTOM",18
11,"HERB","Smilacina racemosa","MIDDLE",30
11,"HERB","Smilacina racemosa","TOP",24
11,"HERB","Solidago juncea","MIDDLE",1
11,"HERB","Taenidia integerrima","BOTTOM",1
11,"HERB","Thalictrum dioicum","BOTTOM",24
11,"HERB","Thalictrum dioicum","MIDDLE",1
11,"HERB","Thalictrum dioicum","TOP",1
11,"HERB","Uvularia grandiflora","BOTTOM",30
11,"HERB","Uvularia grandiflora","MIDDLE",8
11,"HERB","Uvularia grandiflora","TOP",11
11,"HERB","Veronicastrum virginianum","BOTTOM",2
11,"HERB","Veronicastrum virginianum","MIDDLE",3
11,"HERB","Veronicastrum virginianum","TOP",1
11,"HERB","Vicia carolina","BOTTOM",1
11,"HERB","Vicia carolina","MIDDLE",1
11,"HERB","Vicia carolina","TOP",1
11,"HERB","Viola sororia","BOTTOM",6
11,"HERB","Viola sororia","MIDDLE",8
11,"HERB","Viola sororia","TOP",1
11,"WOODY","Acer rubrum","BOTTOM",1
11,"WOODY","Acer rubrum","MIDDLE",1
11,"WOODY","Acer rubrum","TOP",1
11,"WOODY","Amelanchier arborea","BOTTOM",19
11,"WOODY","Amelanchier arborea","MIDDLE",16
11,"WOODY","Amelanchier arborea","TOP",10
11,"WOODY","Amelanchier laevis","BOTTOM",1
11,"WOODY","Amelanchier laevis","TOP",1
11,"WOODY","Amelanchier sanguinea","BOTTOM",1
11,"WOODY","Amelanchier sanguinea","MIDDLE",6
11,"WOODY","Carya spp.","BOTTOM",97
11,"WOODY","Carya spp.","MIDDLE",141
11,"WOODY","Carya spp.","TOP",28
11,"WOODY","Cornus racemosa","BOTTOM",1
11,"WOODY","Cornus racemosa","TOP",1
11,"WOODY","Crataegus sp.","BOTTOM",1
11,"WOODY","Gaylussacia baccata","BOTTOM",12
11,"WOODY","Hamamelis virginiana","BOTTOM",146
11,"WOODY","Hamamelis virginiana","MIDDLE",129
11,"WOODY","Hamamelis virginiana","TOP",17
11,"WOODY","Parthenocissus quinquefolia","BOTTOM",1
11,"WOODY","Prunus serotina","BOTTOM",69
11,"WOODY","Prunus serotina","MIDDLE",156
11,"WOODY","Prunus serotina","TOP",65
11,"WOODY","Prunus virginiana","MIDDLE",1
11,"WOODY","Prunus virginiana","TOP",1
11,"WOODY","Quercus alba","BOTTOM",13
11,"WOODY","Quercus alba","MIDDLE",22
11,"WOODY","Quercus alba","TOP",1
11,"WOODY","Quercus rubra","BOTTOM",1
11,"WOODY","Quercus rubra","MIDDLE",42
11,"WOODY","Quercus rubra","TOP",4
11,"WOODY","Quercus velutina","BOTTOM",15
11,"WOODY","Quercus velutina","MIDDLE",7
11,"WOODY","Quercus velutina","TOP",1
11,"WOODY","Ribes cynosbati","BOTTOM",1
11,"WOODY","Rosa carolina","BOTTOM",1
11,"WOODY","Rosa carolina","MIDDLE",2
11,"WOODY","Rosa carolina","TOP",3
11,"WOODY","Sassafras albidum","BOTTOM",1
11,"WOODY","Sassafras albidum","TOP",1
11,"WOODY","Tilia americana","BOTTOM",1
11,"WOODY","Tilia americana","MIDDLE",1
11,"WOODY","Tilia americana","TOP",1
11,"WOODY","Vitis sp.","BOTTOM",1
11,"WOODY","Vitis sp.","MIDDLE",13
11,"WOODY","Vitis sp.","TOP",3
12,"HERB","Agropyron trachycaulum","BOTTOM",1
12,"HERB","Agropyron trachycaulum","MIDDLE",1
12,"HERB","Amphicarpa bracteata","BOTTOM",143
12,"HERB","Amphicarpa bracteata","MIDDLE",138
12,"HERB","Amphicarpa bracteata","TOP",36
12,"HERB","Andropogon gerardi","BOTTOM",5
12,"HERB","Andropogon gerardi","MIDDLE",38
12,"HERB","Andropogon gerardi","TOP",1
12,"HERB","Andropogon scoparius","MIDDLE",13
12,"HERB","Andropogon scoparius","TOP",1
12,"HERB","Antennaria fallax","BOTTOM",11
12,"HERB","Antennaria fallax","MIDDLE",11
12,"HERB","Antennaria fallax","TOP",25
12,"HERB","Apocynum androsaemifolium","BOTTOM",28
12,"HERB","Apocynum androsaemifolium","MIDDLE",45
12,"HERB","Apocynum androsaemifolium","TOP",10
12,"HERB","Asclepias syriaca","BOTTOM",1
12,"HERB","Asclepias syriaca","MIDDLE",1
12,"HERB","Asclepias syriaca","TOP",1
12,"HERB","Aster macrophyllus","BOTTOM",3
12,"HERB","Aster macrophyllus","TOP",9
12,"HERB","Aster sagittifolius","BOTTOM",14
12,"HERB","Aster sagittifolius","MIDDLE",15
12,"HERB","Aster sagittifolius","TOP",3
12,"HERB","Carex pensylvanica","BOTTOM",298
12,"HERB","Carex pensylvanica","MIDDLE",415
12,"HERB","Carex pensylvanica","TOP",228
12,"HERB","Desmodium nudiflorum","BOTTOM",1
12,"HERB","Desmodium nudiflorum","MIDDLE",1
12,"HERB","Desmodium nudiflorum","TOP",1
12,"HERB","Erigeron pulchellus","BOTTOM",1
12,"HERB","Erigeron pulchellus","MIDDLE",2
12,"HERB","Erigeron pulchellus","TOP",1
12,"HERB","Euphorbia corrolata","BOTTOM",9
12,"HERB","Euphorbia corrolata","MIDDLE",5
12,"HERB","Euphorbia corrolata","TOP",21
12,"HERB","Galium circaezans","BOTTOM",1
12,"HERB","Galium circaezans","MIDDLE",10
12,"HERB","Galium circaezans","TOP",1
12,"HERB","Galium pilosum","BOTTOM",11
12,"HERB","Galium pilosum","MIDDLE",26
12,"HERB","Galium pilosum","TOP",18
12,"HERB","Galium triflorum","MIDDLE",1
12,"HERB","Helianthus divaricatus","BOTTOM",16
12,"HERB","Helianthus divaricatus","MIDDLE",20
12,"HERB","Helianthus divaricatus","TOP",23
12,"HERB","Hepatica americana","BOTTOM",25
12,"HERB","Hepatica americana","MIDDLE",1
12,"HERB","Hepatica americana","TOP",1
12,"HERB","Heuchera richardsonii","BOTTOM",3
12,"HERB","Heuchera richardsonii","MIDDLE",1
12,"HERB","Heuchera richardsonii","TOP",5
12,"HERB","Hieracium venosum","BOTTOM",1
12,"HERB","Hieracium venosum","MIDDLE",1
12,"HERB","Hieracium venosum","TOP",1
12,"HERB","Lathyrus ochroleucus","BOTTOM",1
12,"HERB","Lespedeza intermedia","BOTTOM",1
12,"HERB","Lespedeza intermedia","MIDDLE",1
12,"HERB","Lespedeza intermedia","TOP",1
12,"HERB","Lespedeza virginica","BOTTOM",10
12,"HERB","Lespedeza virginica","MIDDLE",23
12,"HERB","Lespedeza virginica","TOP",2
12,"HERB","Lysimachia quadrifolia","BOTTOM",4
12,"HERB","Lysimachia quadrifolia","MIDDLE",1
12,"HERB","Lysimachia quadrifolia","TOP",1
12,"HERB","Monarda fistulosa","BOTTOM",1
12,"HERB","Monarda fistulosa","MIDDLE",24
12,"HERB","Monarda fistulosa","TOP",4
12,"HERB","Oenothera biennis","BOTTOM",1
12,"HERB","Oenothera biennis","MIDDLE",2
12,"HERB","Oenothera biennis","TOP",1
12,"HERB","Panicum dichotomum","BOTTOM",1
12,"HERB","Panicum dichotomum","MIDDLE",1
12,"HERB","Panicum dichotomum","TOP",1
12,"HERB","Phlox pilosa","BOTTOM",1
12,"HERB","Phlox pilosa","MIDDLE",16
12,"HERB","Phlox pilosa","TOP",5
12,"HERB","Poa compressa","BOTTOM",20
12,"HERB","Poa compressa","MIDDLE",25
12,"HERB","Poa compressa","TOP",78
12,"HERB","Poa pratensis","BOTTOM",25
12,"HERB","Poa pratensis","MIDDLE",1
12,"HERB","Poa pratensis","TOP",8
12,"HERB","Polygonatum biflorum","BOTTOM",1
12,"HERB","Polygonatum biflorum","MIDDLE",4
12,"HERB","Polygonatum biflorum","TOP",5
12,"HERB","Potentilla simplex","BOTTOM",11
12,"HERB","Potentilla simplex","MIDDLE",11
12,"HERB","Potentilla simplex","TOP",1
12,"HERB","Prunella vulgaris","BOTTOM",1
12,"HERB","Prunella vulgaris","MIDDLE",1
12,"HERB","Pteridium aquilinum","BOTTOM",13
12,"HERB","Pteridium aquilinum","MIDDLE",184
12,"HERB","Pteridium aquilinum","TOP",82
12,"HERB","Rubus flagellaris","BOTTOM",12
12,"HERB","Rubus flagellaris","MIDDLE",231
12,"HERB","Rubus flagellaris","TOP",125
12,"HERB","Rubus occidentalis","BOTTOM",1
12,"HERB","Rubus occidentalis","MIDDLE",1
12,"HERB","Rubus occidentalis","TOP",1
12,"HERB","Rudberckia hirta","BOTTOM",17
12,"HERB","Rudberckia hirta","MIDDLE",22
12,"HERB","Rudberckia hirta","TOP",12
12,"HERB","Senecio pauperculus","MIDDLE",1
12,"HERB","Senecio pauperculus","TOP",21
12,"HERB","Smilacina racemosa","BOTTOM",9
12,"HERB","Smilacina racemosa","MIDDLE",1
12,"HERB","Solidago juncea","BOTTOM",1
12,"HERB","Solidago juncea","MIDDLE",5
12,"HERB","Solidago juncea","TOP",1
12,"HERB","Solidago nemoralis","BOTTOM",1
12,"HERB","Solidago nemoralis","MIDDLE",3
12,"HERB","Solidago nemoralis","TOP",24
12,"HERB","Taenidia integerrima","BOTTOM",1
12,"HERB","Taenidia integerrima","MIDDLE",2
12,"HERB","Taenidia integerrima","TOP",29
12,"HERB","Vicia caroliniana","BOTTOM",1
12,"HERB","Vicia caroliniana","MIDDLE",5
12,"HERB","Vicia caroliniana","TOP",1
12,"HERB","Viola sororia","BOTTOM",3
12,"HERB","Viola sororia","MIDDLE",4
12,"HERB","Viola sororia","TOP",1
12,"WOODY","Acer rubrum","BOTTOM",21
12,"WOODY","Acer rubrum","MIDDLE",7
12,"WOODY","Acer rubrum","TOP",8
12,"WOODY","Amelanchier arborea","BOTTOM",3
12,"WOODY","Amelanchier arborea","MIDDLE",22
12,"WOODY","Amelanchier arborea","TOP",24
12,"WOODY","Amelanchier laevis","BOTTOM",2
12,"WOODY","Amelanchier laevis","MIDDLE",1
12,"WOODY","Amelanchier laevis","TOP",1
